question_id,question_id_no0,grade,subject
14504,14504,2,natural science
14505,14505,4,natural science
14506,14506,9,language science
14507,14507,8,natural science
14508,14508,2,language science
14509,14509,8,natural science
14510,14510,8,natural science
14511,14511,7,natural science
14512,14512,5,natural science
14513,14513,6,natural science
14514,14514,5,social science
14515,14515,2,social science
14516,14516,3,natural science
14517,14517,2,natural science
14518,14518,2,language science
14519,14519,7,natural science
14520,14520,3,natural science
14521,14521,5,social science
14522,14522,8,language science
14523,14523,3,natural science
14524,14524,6,natural science
14525,14525,5,language science
14526,14526,6,language science
14527,14527,7,social science
14528,14528,4,natural science
14529,14529,4,social science
14530,14530,4,natural science
14531,14531,7,natural science
14532,14532,10,language science
14533,14533,6,natural science
14534,14534,3,social science
14535,14535,8,natural science
14536,14536,5,natural science
14537,14537,3,natural science
14538,14538,5,language science
14539,14539,3,natural science
14540,14540,4,language science
14541,14541,7,natural science
14542,14542,2,natural science
14543,14543,7,natural science
14544,14544,12,language science
14545,14545,4,natural science
14546,14546,4,natural science
14547,14547,4,social science
14548,14548,7,natural science
14549,14549,8,natural science
14550,14550,3,natural science
14551,14551,4,natural science
14552,14552,3,natural science
14553,14553,5,language science
14554,14554,7,language science
14555,14555,2,language science
14556,14556,8,language science
14557,14557,5,natural science
14558,14558,2,social science
14559,14559,11,language science
14560,14560,8,natural science
14561,14561,6,natural science
14562,14562,4,natural science
14563,14563,3,natural science
14564,14564,5,social science
14565,14565,3,social science
14566,14566,3,language science
14567,14567,3,social science
14568,14568,7,natural science
14569,14569,3,natural science
14570,14570,7,natural science
14571,14571,5,social science
14572,14572,7,natural science
14573,14573,6,language science
14574,14574,4,language science
14575,14575,5,natural science
14576,14576,4,social science
14577,14577,8,natural science
14578,14578,2,natural science
14579,14579,5,natural science
14580,14580,7,natural science
14581,14581,10,language science
14582,14582,6,natural science
14583,14583,8,natural science
14584,14584,3,natural science
14585,14585,4,natural science
14586,14586,3,language science
14587,14587,8,social science
14588,14588,6,natural science
14589,14589,10,language science
14590,14590,8,natural science
14591,14591,3,natural science
14592,14592,6,natural science
14593,14593,7,social science
14594,14594,7,natural science
14595,14595,8,natural science
14596,14596,10,language science
14597,14597,7,natural science
14598,14598,4,natural science
14599,14599,4,language science
14600,14600,3,social science
14601,14601,8,social science
14602,14602,3,social science
14603,14603,5,natural science
14604,14604,8,social science
14605,14605,2,language science
14606,14606,2,natural science
14607,14607,8,natural science
14608,14608,4,language science
14609,14609,3,natural science
14610,14610,6,language science
14611,14611,9,language science
14612,14612,6,social science
14613,14613,5,natural science
14614,14614,8,natural science
14615,14615,4,social science
14616,14616,3,natural science
14617,14617,5,language science
14618,14618,4,language science
14619,14619,7,natural science
14620,14620,8,natural science
14621,14621,6,natural science
14622,14622,4,social science
14623,14623,7,natural science
14624,14624,4,natural science
14625,14625,8,natural science
14626,14626,7,natural science
14627,14627,2,natural science
14628,14628,3,natural science
14629,14629,7,natural science
14630,14630,6,natural science
14631,14631,5,social science
14632,14632,2,social science
14633,14633,2,natural science
14634,14634,6,natural science
14635,14635,10,language science
14636,14636,2,natural science
14637,14637,4,social science
14638,14638,7,natural science
14639,14639,4,natural science
14640,14640,5,social science
14641,14641,3,language science
14642,14642,5,natural science
14643,14643,10,language science
14644,14644,3,natural science
14645,14645,10,language science
14646,14646,8,natural science
14647,14647,8,natural science
14648,14648,3,natural science
14649,14649,8,language science
14650,14650,4,natural science
14651,14651,4,natural science
14652,14652,6,natural science
14653,14653,8,natural science
14654,14654,2,language science
14655,14655,3,language science
14656,14656,10,language science
14657,14657,5,social science
14658,14658,2,natural science
14659,14659,4,social science
14660,14660,5,natural science
14661,14661,6,natural science
14662,14662,4,social science
14663,14663,6,natural science
14664,14664,3,natural science
14665,14665,3,natural science
14666,14666,8,natural science
14667,14667,10,language science
14668,14668,6,natural science
14669,14669,5,natural science
14670,14670,3,language science
14671,14671,4,social science
14672,14672,5,social science
14673,14673,5,natural science
14674,14674,3,social science
14675,14675,4,language science
14676,14676,3,language science
14677,14677,8,social science
14678,14678,6,language science
14679,14679,3,natural science
14680,14680,4,natural science
14681,14681,4,language science
14682,14682,8,social science
14683,14683,3,language science
14684,14684,8,natural science
14685,14685,12,language science
14686,14686,3,language science
14687,14687,8,language science
14688,14688,6,natural science
14689,14689,8,natural science
14690,14690,8,natural science
14691,14691,7,natural science
14692,14692,10,language science
14693,14693,8,social science
14694,14694,8,natural science
14695,14695,5,language science
14696,14696,3,natural science
14697,14697,8,natural science
14698,14698,9,language science
14699,14699,3,language science
14700,14700,7,social science
14701,14701,10,language science
14702,14702,6,natural science
14703,14703,8,natural science
14704,14704,3,natural science
14705,14705,9,language science
14706,14706,11,language science
14707,14707,5,language science
14708,14708,4,natural science
14709,14709,10,language science
14710,14710,4,natural science
14711,14711,7,language science
14712,14712,5,language science
14713,14713,3,social science
14714,14714,5,language science
14715,14715,8,natural science
14716,14716,3,natural science
14717,14717,8,natural science
14718,14718,3,social science
14719,14719,5,natural science
14720,14720,11,language science
14721,14721,7,natural science
14722,14722,7,natural science
14723,14723,8,natural science
14724,14724,11,language science
14725,14725,2,natural science
14726,14726,5,natural science
14727,14727,8,language science
14728,14728,1,language science
14729,14729,4,natural science
14730,14730,6,natural science
14731,14731,8,natural science
14732,14732,3,social science
14733,14733,7,language science
14734,14734,11,language science
14735,14735,10,language science
14736,14736,2,natural science
14737,14737,8,natural science
14738,14738,4,language science
